source	interaction	target
P20936	1	P01112
Q07890	1	P01112
Q8TEU7	1	P01112
P49356	1	P01112
Q92565	1	P01112
P49354	1	P01112
Q0VAM2	1	P01112
P24941	1	Q14207
Q14207	1	Q9BQA5
Q15418	1	P30305
O14965	1	P30305
P06493	1	P30305
P30305	1	P06493
Q16513	1	P30305
Q16539	1	Q16644
Q16644	1	P04792
Q92833	1	Q9H9B1
Q9H9B1	1	P24385
O14965	1	Q9ULW0
Q9ULW0	1	O14965
Q15025	1	Q9Y6K9
P28482	1	Q15025
Q9NYR9	1	Q15653
P30279	1	Q00534
P01106	1	P30279
P30279	1	P11802
P04637	1	Q9ULZ3
Q9ULZ3	1	Q07812
Q14164	1	P03372
Q7Z434	1	Q14164
Q14164	1	Q04864
Q14164	1	P42224
Q14164	1	Q14653
Q14164	1	Q04206
Q14164	1	Q92985
O95786	1	Q14164
Q9BYX4	1	Q14164
Q14164	1	Q9UHD2
Q9UHD2	1	Q14164
Q13114	1	Q14164
Q92844	1	Q14164
P08047	1	P98194
P52333	1	P42229
P29350	1	P52333
P52333	1	P42224
P23458	1	P52333
P52333	1	P23458
P52333	1	P29353
Q06124	1	P52333
P52333	1	P40763
P24394	1	P52333
P52333	1	O14939
Q01113	1	P52333
P52333	1	Q92783
P52333	1	Q14289
P08575	1	P52333
Q8N7H5	1	O43463
P02751	1	P34741
P02751	1	P08514
P02751	1	P08648
P02751	1	Q13797
P02751	1	P06756
P41134	1	P31749
Q12778	1	O95352
O95352	1	Q9H0Y0
O95352	1	O94817
O95352	1	Q9H492
O95352	1	Q9H1Y0
Q12778	1	P08833
Q93008	1	Q9H992
Q93008	1	Q13485
Q93008	1	Q16637
Q149N8	1	Q15819
P45984	1	P98177
P31749	1	P98177
Q13043	1	P98177
P45983	1	P98177
Q13131	1	P98177
P09874	1	Q7Z2E3
P23246	1	P11387
P23246	1	Q15233
Q9Y5T5	1	P0C0S5
Q9UPT9	1	P0C0S5
Q9Y6I4	1	P0C0S5
Q92993	1	P0C0S5
O76064	1	P0C0S5
P09874	1	P0C0S5
P03372	1	P15291
Q16186	1	Q9Y5K5
Q9Y5K5	1	Q15796
Q9Y5K5	1	P36897
Q9Y5K5	1	P84022
Q9Y5K5	1	O15105
P30281	1	Q00534
Q00534	1	P46527
P42773	1	Q00534
P24385	1	Q00534
Q15233	1	P11387
P00519	1	P11387
P11387	1	P18858
P15336	1	P18847
P04637	1	P18847
P51449	1	O00327
O00327	1	Q49AN0
O00327	1	Q16526
P35398	1	O00327
P20823	1	P03372
Q13315	1	P20823
Q92793	1	P20823
Q9Y463	1	P20823
Q13315	1	Q96SD1
Q96SD1	1	Q13426
P78527	1	Q96SD1
Q8IZJ1	1	P53355
O95631	1	Q8IZJ1
Q15717	1	P01106
Q15717	1	Q00987
Q15717	1	P15692
Q15717	1	P07333
Q15717	1	P01100
Q15717	1	P04637
Q16539	1	Q15717
Q15717	1	P28562
Q15717	1	Q96RU7
Q15717	1	P14635
Q15717	1	P24385
Q15717	1	P49279
Q15717	1	P06730
P04637	1	P07203
P00519	1	P07203
Q07817	1	O14727
Q9H4B4	1	Q07817
P42229	1	Q07817
Q07817	1	Q92934
Q92934	1	Q07817
Q07817	1	Q14457
P40763	1	Q07817
Q14318	1	Q07817
P51572	1	Q07817
P43235	1	P55957
P03372	1	P11166
P00519	1	O60504
P28482	1	O60504
Q96GC9	1	Q14457
P06493	1	P02545
P45984	1	P01106
Q13526	1	P01106
P24941	1	P01106
Q969H0	1	P01106
P03372	1	P01106
Q05516	1	P01106
P01106	1	P60842
Q92993	1	P01106
P42224	1	P01106
P61244	1	P01106
P27361	1	P01106
P01106	1	O43521
P01106	1	O14746
P01106	1	Q04637
P01106	1	Q15796
P01106	1	P11802
P28482	1	P01106
P46531	1	P01106
P67775	1	P01106
Q8TEK3	1	P01106
Q92905	1	P01106
P25490	1	P01106
P49841	1	P01106
Q96AE4	1	P01106
P01106	1	P06730
P45983	1	P01106
Q6P1J9	1	P01106
P01106	1	P84022
O14727	1	P42574
O14727	1	P55211
P04637	1	O14727
P78344	1	O14727
Q07812	1	O14727
P10606	1	O14727
P39687	1	O14727
P15056	1	Q02750
O15530	1	Q02750
Q02750	1	Q16659
Q02750	1	O75676
P27361	1	Q02750
Q02750	1	P27361
P04049	1	Q02750
P28482	1	Q02750
Q02750	1	P28482
Q13153	1	Q02750
Q02750	1	P49841
P10398	1	Q02750
Q9UHA4	1	Q02750
Q9BRX9	1	Q02750
P68400	1	Q92769
P24385	1	Q92769
Q92769	1	P24385
Q92769	1	P40763
P19784	1	Q92769
P08047	1	P07225
P07225	1	Q06418
P07225	1	P30530
Q00613	1	P14625
P42574	1	P55210
P55211	1	P55210
Q6UXS9	1	P55210
Q14790	1	P55210
P55210	1	P08670
P55210	1	P19438
O14965	1	Q96IF1
Q9Y4K3	1	Q99558
Q99558	1	P16333
Q14790	1	Q99558
P36941	1	Q99558
Q99558	1	Q04206
Q99558	1	P53805
Q13546	1	Q99558
Q99558	1	Q00653
Q99558	1	P40763
Q99558	1	O14920
Q13077	1	Q99558
Q96JP5	1	Q99558
P04637	1	O15492
P51531	1	Q8TAQ2
P51531	1	Q92922
O95999	1	Q9Y6K9
Q53ET0	1	P31749
P15692	1	P35968
P35968	1	P29353
P35968	1	P08758
P49767	1	P35968
P30281	1	P11802
P62136	1	P30281
P04637	1	P17936
P68400	1	P17936
P45984	1	P35568
P45985	1	P45984
P45984	1	P42224
P45984	1	P15336
P63000	1	P45984
P45984	1	P04637
P45984	1	O43521
P52564	1	P45984
P45984	1	P16104
P45984	1	Q9UQF2
P14778	1	P45984
P68400	1	P45984
P45984	1	P49768
O14733	1	P45984
P45984	1	P40763
P45983	1	P45984
P45984	1	P05412
P45984	1	P84243
P45984	1	P19419
P45984	1	Q9UPT6
Q9UPT6	1	P45984
P45984	1	Q9NYV6
P45984	1	Q12968
O43524	1	P46527
O43524	1	Q13315
P31749	1	O43524
Q13043	1	O43524
Q16539	1	O43524
O43524	1	O43521
O43524	1	P24522
O00141	1	O43524
P67775	1	O43524
O43524	1	Q9BXM7
P60510	1	O43524
Q13131	1	O43524
Q13315	1	Q15831
Q15831	1	P04637
Q05513	1	Q15831
Q15831	1	O60285
Q15831	1	Q7KZI7
Q15831	1	P49841
Q9UKG1	1	Q15831
Q15831	1	Q9H0K1
Q15831	1	Q13131
Q15831	1	P27448
Q15831	1	Q7RTN6
Q15831	1	P57059
Q15831	1	Q9Y2K2
Q15831	1	Q96L34
Q15831	1	Q9H093
Q15831	1	Q9NRH2
P24941	1	P46527
P31749	1	P46527
P42224	1	P46527
Q03164	1	P46527
P28482	1	P46527
P78504	1	P46527
Q9H2X6	1	P46527
Q8TAS1	1	P46527
Q5VT25	1	P24844
O43293	1	P24844
Q15746	1	P24844
Q9Y572	1	Q13546
Q9Y572	1	Q8NB16
Q9Y572	1	P00367
Q9Y572	1	P06737
Q7Z6J0	1	P15153
P15153	1	Q13153
P52306	1	P15153
P04637	1	P51959
P04637	1	Q9NQ88
P04637	1	P54278
P40692	1	P54278
P26927	1	Q13043
P26927	1	Q04912
Q6ZNE5	1	Q14457
P42574	1	P55211
P55211	1	P42574
P42574	1	Q92934
P42574	1	P06396
P42574	1	Q14980
P42574	1	Q13043
P42574	1	O43432
Q7L5N1	1	P42574
P42574	1	P42575
P42574	1	O76075
P42574	1	Q14790
Q14790	1	P42574
P42574	1	Q13188
P42574	1	P78344
P42574	1	Q04637
P42574	1	P56945
P42574	1	Q86TL0
P42574	1	P08670
O15392	1	P42574
P42574	1	Q13177
P42574	1	P23588
P42574	1	P78527
P42574	1	O43903
Q15173	1	P42574
P42574	1	Q99755
P08047	1	Q96BI1
P49674	1	P55957
P07384	1	P55957
Q13315	1	P55957
P55957	1	Q16611
P17655	1	P55957
P42575	1	P55957
P07858	1	P55957
P04637	1	P55957
Q14790	1	P55957
P09668	1	P55957
P68400	1	P55957
P55957	1	Q07812
P67870	1	P55957
P45983	1	P55957
P55957	1	Q14249
P55957	1	P10606
P19784	1	P55957
Q9Y6C9	1	P55957
Q96LC9	1	Q92843
P28482	1	Q96LC9
P45983	1	Q96LC9
Q99835	1	P63096
P63096	1	P08253
P25116	1	P63096
Q9HBW0	1	P63096
Q99500	1	P63096
P43115	1	P63096
O95136	1	P63096
Q9UBY5	1	P63096
Q6P2H3	1	P49736
P06493	1	P14136
O43561	1	P62993
O43561	1	P42336
O43561	1	P27986
P08047	1	O43561
O43561	1	P15498
Q9Y478	1	O75385
P04637	1	Q9Y478
Q13131	1	Q9Y478
P04637	1	Q71UM5
P78560	1	P42575
P78560	1	Q13546
O60671	1	Q92547
Q6UXS9	1	P55211
P00519	1	P55211
Q14790	1	P55211
P62136	1	P55211
P55211	1	P08670
P31751	1	P55211
Q9NR28	1	P55211
Q9Y6E0	1	Q15208
P06493	1	Q9Y5T5
P11309	1	Q00987
Q13315	1	Q00987
P31749	1	Q00987
Q13263	1	Q00987
P04637	1	Q00987
O15297	1	Q00987
P00519	1	Q00987
Q9UER7	1	Q00987
P62140	1	Q00987
P62136	1	Q00987
Q92841	1	Q00987
Q00987	1	Q04206
Q00987	1	P46531
P67775	1	Q00987
Q93009	1	Q00987
Q92905	1	Q00987
Q00987	1	Q16665
P31751	1	Q00987
P49841	1	Q00987
O43293	1	Q00987
P23443	1	Q00987
O15151	1	Q00987
Q00987	1	O15151
P78527	1	Q00987
P36873	1	Q00987
P62714	1	Q00987
P04637	1	P29317
P29317	1	P29353
P20827	1	P29317
P52798	1	P29317
Q14994	1	P19793
Q9UPT9	1	P06899
O76064	1	P06899
P55209	1	P06899
P09874	1	P06899
Q15418	1	P03372
O15530	1	Q15418
Q15418	1	P01100
Q15418	1	P22736
P27361	1	Q15418
P04637	1	Q15418
P28482	1	Q15418
Q15418	1	Q8N122
Q15418	1	P62753
Q15418	1	P23588
Q15418	1	P49841
Q15418	1	P11831
Q15418	1	P84243
Q15418	1	P78371
Q15418	1	Q8IX03
Q15418	1	P19634
O75475	1	P48506
P49674	1	O75581
P49674	1	Q99835
P49674	1	O15055
Q92997	1	P49674
P49674	1	P25054
P49674	1	O14640
P49674	1	O14641
Q13526	1	P41182
Q13526	1	P46531
Q13526	1	P05412
Q16584	1	Q13526
P50570	1	O00159
P00519	1	P50570
Q9Y5X1	1	P50570
Q6VAB6	1	P04049
P17947	1	Q02556
P17947	1	P05107
P49715	1	P17947
P40763	1	P17947
P05412	1	P17947
Q9H4B4	1	P30307
Q9H4B4	1	P15336
P04637	1	Q9H4B4
Q9H4B4	1	P04637
Q9H4B4	1	P05412
Q9H4B4	1	Q99986
Q92830	1	Q15796
P16104	1	Q92830
Q92830	1	P84022
Q92830	1	O15105
Q16665	1	Q12983
Q13315	1	Q9Y3F4
O15105	1	Q9Y3F4
Q9H816	1	Q96NY9
Q16659	1	Q9Y6Q9
Q16539	1	Q9Y6Q9
P00519	1	Q9Y6Q9
P48730	1	Q9Y6Q9
Q9Y6Q9	1	P24385
O14920	1	Q9Y6Q9
P10599	1	P19838
P10599	1	P03372
P27695	1	P10599
P10599	1	P08047
Q06546	1	P10599
P10599	1	P27540
P10599	1	Q9BYW2
P10721	1	P42229
P42224	1	P10721
P10721	1	P62993
P10721	1	Q14451
P10721	1	O60674
P10721	1	P51692
P10721	1	Q7Z698
O75822	1	P78344
Q99743	1	O15055
O15047	1	O43521
P52701	1	P54132
Q16539	1	Q9UBK2
Q13131	1	Q9UBK2
Q9UGP8	1	P11021
Q14790	1	P05067
P56817	1	P05067
Q9Y5Z0	1	P05067
O14672	1	P05067
P45983	1	P05067
P05067	1	Q13564
P15056	1	P36507
P15056	1	P27361
P15056	1	P01137
P01111	1	P15056
P15056	1	P28482
P61224	1	P15056
P01116	1	P15056
Q04917	1	P15056
P15056	1	Q92918
P42702	1	P40189
P08887	1	P40189
P40189	1	P62993
P40189	1	P23458
P40189	1	P29597
P40189	1	P29353
P40189	1	O60674
P40189	1	P15498
Q16619	1	P40189
P26441	1	P40189
Q9UBD9	1	P40189
Q9Y4K3	1	Q9UDY8
Q9UDY8	1	Q9NYJ8
Q8IW19	1	P09874
P07384	1	P49840
P07384	1	Q9H1Y0
P07384	1	P49841
O75143	1	O75385
O75385	1	O75143
Q92993	1	O75385
O75385	1	Q9C0C7
O75385	1	Q14457
O75385	1	Q8TDY2
Q8TDY2	1	O75385
O75385	1	O43293
Q13131	1	O75385
P42229	1	O14965
P27361	1	P42229
P23458	1	P42229
P29597	1	P42229
P10912	1	P42229
Q15788	1	P42229
P28482	1	P42229
Q06124	1	P42229
P42229	1	Q9Y6K1
P16471	1	P42229
P24394	1	P42229
O60674	1	P42229
P45983	1	P42229
Q13261	1	P42229
P14784	1	P42229
Q01113	1	P42229
Q9NSE2	1	P42229
Q9HC73	1	P42229
P10828	1	P42229
Q13315	1	Q9Y4K3
Q9Y4K3	1	P31749
Q9Y4K3	1	Q99683
Q99836	1	Q9Y4K3
Q9Y4K3	1	Q16539
P63165	1	Q9Y4K3
Q9Y4K3	1	Q9NYJ8
Q9Y4K3	1	Q14457
Q9Y4K3	1	Q92985
P14778	1	Q9Y4K3
Q13546	1	Q9Y4K3
O15455	1	Q9Y4K3
Q13501	1	Q9Y4K3
Q9Y4K3	1	Q15750
Q9Y4K3	1	P45983
P58753	1	Q9Y4K3
P51617	1	Q9Y4K3
Q9Y4K3	1	P51617
P36897	1	Q9Y4K3
Q9NWZ3	1	Q9Y4K3
Q9Y4K3	1	O14920
Q9Y4K3	1	Q9Y6Q6
Q9Y6Q6	1	Q9Y4K3
Q9Y616	1	Q9Y4K3
Q9Y618	1	O15379
Q9Y618	1	P41182
Q9Y618	1	Q13363
Q06330	1	Q9Y618
Q9Y618	1	Q13573
Q9Y618	1	Q96T58
Q9Y618	1	Q9C0J9
P04637	1	Q96CF2
P24941	1	Q12778
P24941	1	P38432
P24941	1	P03372
P24941	1	P49736
P31749	1	P24941
P30291	1	P24941
P24941	1	Q99708
P24941	1	P30307
P24941	1	P17676
P24941	1	Q15910
P24941	1	P04637
P24941	1	P50613
P24941	1	P38398
P28482	1	P24941
P24941	1	P18858
P24941	1	P25205
P24941	1	P49459
P24941	1	P10644
P24941	1	Q12959
Q12974	1	P24941
Q8IZL9	1	P24941
P24941	1	Q13416
P24941	1	Q8IZL8
P24941	1	Q9NYV6
P24941	1	Q16204
P24941	1	Q01167
P24941	1	O75533
P31749	1	Q12778
Q13043	1	Q12778
O75469	1	Q12778
Q12778	1	O75469
P17676	1	Q12778
Q12778	1	O43474
Q12778	1	Q92585
Q12778	1	O43521
P06493	1	Q12778
O00141	1	Q12778
Q93009	1	Q12778
Q12778	1	P35575
Q16828	1	Q12778
P84022	1	Q12778
Q13131	1	Q12778
Q13627	1	Q12778
Q9HCP0	1	Q12778
O15530	1	P36507
P36507	1	Q16659
P36507	1	P27361
P04049	1	P36507
P28482	1	P36507
P36507	1	P28482
P36507	1	P37231
P10398	1	P36507
Q16539	1	O75807
O15105	1	O75807
O75807	1	P36873
P27694	1	P39748
P54132	1	P39748
Q93009	1	Q9H992
P06493	1	P46060
P63279	1	P46060
P68400	1	P46060
P49792	1	P46060
P20333	1	Q13077
P06493	1	O15287
P19338	1	P27694
P04637	1	Q969H0
O00141	1	Q969H0
Q969H0	1	P46531
P50750	1	Q15797
Q13315	1	Q15797
P35813	1	Q15797
P27361	1	Q15797
P46531	1	Q15797
Q15797	1	O14640
Q15797	1	Q13485
Q9H2X6	1	Q15797
P49841	1	Q15797
P36897	1	Q15797
P36894	1	Q15797
Q04771	1	Q15797
P12643	1	Q15797
Q9HAU4	1	Q15797
O43541	1	Q15797
P37023	1	Q15797
P53004	1	P17535
O00255	1	P17535
P27361	1	P17535
P35638	1	P17535
P28482	1	P17535
P45983	1	P17535
P20749	1	P19838
P19838	1	Q92793
Q92793	1	P19838
P19838	1	Q13489
P19838	1	Q04206
Q04206	1	P19838
P28482	1	P19838
P46531	1	P19838
P31751	1	P19838
P62877	1	P19838
O14920	1	P19838
P19838	1	O14920
Q9NQR1	1	P04637
P37231	1	Q9NQR1
Q16619	1	P42702
P26441	1	P42702
P49841	1	P20393
Q13901	1	P20393
O43823	1	O15379
P20749	1	O15379
O15379	1	Q13263
P68400	1	O15379
P24385	1	O15379
O75376	1	O15379
O15379	1	O15105
Q6W2J9	1	O15379
P11309	1	Q04206
P40763	1	P11309
P11309	1	P39019
P78317	1	P25208
O75475	1	P07327
P35226	1	Q99496
Q9UKL0	1	O60341
Q9UKL0	1	Q13127
P03372	1	P07339
P31749	1	P03372
P03372	1	P17861
P27361	1	P03372
P03372	1	P10276
P10276	1	P03372
Q16539	1	P03372
P03372	1	O00559
P00519	1	P03372
P03372	1	P19793
P19793	1	P03372
P03372	1	P48061
P03372	1	P27986
P03372	1	Q8WUA8
P50613	1	P03372
Q15788	1	P03372
Q92841	1	P03372
P51812	1	P03372
P28482	1	P03372
P03372	1	P22692
Q13153	1	P03372
P68400	1	P03372
P03372	1	P37231
P03372	1	Q5T9C2
P03372	1	P24385
P24385	1	P03372
P31751	1	P03372
P49841	1	P03372
P03372	1	Q15596
P03372	1	P05019
P23443	1	P03372
Q13569	1	P03372
P84022	1	P03372
P03372	1	Q15466
Q15466	1	P03372
O14686	1	P03372
P04637	1	P42858
Q14191	1	P43351
P00519	1	P43351
P29350	1	O60716
O60716	1	P63000
P00519	1	O60716
O60716	1	P19022
O60716	1	P52735
O60716	1	P33151
Q12913	1	O60716
P28827	1	O60716
Q14623	1	Q96QV1
Q96QV1	1	Q14623
Q99828	1	Q13153
P50750	1	P04637
P50750	1	P84022
P36873	1	P50750
P50750	1	O00267
Q5VT25	1	P53671
Q5FWF5	1	O60341
Q5FWF5	1	Q9UQE7
Q7Z434	1	Q14653
Q7Z434	1	Q14790
Q7Z434	1	Q92985
O95786	1	Q7Z434
Q9BYX4	1	Q7Z434
Q7Z434	1	Q9UHD2
Q7Z434	1	Q13114
Q7Z434	1	O14920
Q9BSB4	1	O75143
O75143	1	Q8TDY2
O75143	1	Q8IYT8
Q8IYT8	1	O75143
Q13315	1	Q99638
O75943	1	Q99638
P00519	1	Q99638
P06493	1	Q99638
Q92547	1	Q99638
Q99638	1	Q92547
P35813	1	Q92934
Q92934	1	P04637
P04049	1	Q92934
P62136	1	Q92934
P31751	1	Q92934
Q13362	1	Q92934
P45983	1	Q92934
P16298	1	Q92934
P22694	1	Q92934
P48454	1	Q92934
P68400	1	P49736
O60244	1	P52630
P00519	1	Q15642
Q13418	1	O14974
Q09013	1	O14974
Q13315	1	O75150
O75150	1	Q5VTR2
Q5VTR2	1	O75150
P07900	1	Q9NRG4
Q92733	1	Q9UI95
O15530	1	P31749
O15530	1	Q05513
O15530	1	P51812
P51812	1	O15530
O15530	1	Q13153
O15530	1	O00141
O15530	1	P41743
O15530	1	P31751
O15530	1	Q16513
O15530	1	P23443
O15530	1	Q9UBS0
O15530	1	Q16512
O15530	1	P05106
O15530	1	Q96BR1
O15530	1	Q9HBY8
P04637	1	P17931
P63165	1	Q05516
Q05516	1	Q16828
P30291	1	P63208
Q9UKB1	1	P63208
P49841	1	O75197
P02649	1	O75197
P04637	1	P07339
Q15382	1	Q9BVC4
Q9BVC4	1	P42345
P04637	1	Q96A56
Q96A56	1	Q9H492
Q96A56	1	P60520
P06493	1	Q16659
O60729	1	Q9UM11
Q13315	1	P31749
Q13315	1	O75943
Q13315	1	O94916
Q13315	1	Q99708
Q13315	1	Q14676
Q14676	1	Q13315
Q13315	1	Q6PJP8
Q13315	1	Q9Y6K9
Q92993	1	Q13315
Q13315	1	Q9BQ15
Q13315	1	P15336
Q13315	1	Q5VTR2
Q13315	1	Q13541
Q13315	1	Q13263
Q13315	1	P04637
Q9UNS1	1	Q13315
Q13315	1	P00519
Q13315	1	Q12888
Q13315	1	Q92900
Q13315	1	P15927
Q13315	1	P54132
Q13315	1	Q14683
Q13315	1	Q9NUW8
Q13315	1	Q9UQE7
P53041	1	Q13315
Q13315	1	P08047
Q13315	1	P16104
Q13315	1	P38398
Q13315	1	Q9UPV0
Q13315	1	Q92630
Q13315	1	Q92547
Q13315	1	Q14738
Q13315	1	Q9H2X6
Q13315	1	P17096
Q13315	1	Q7LG56
P09874	1	Q13315
O96019	1	Q13315
Q9BQA5	1	Q13315
Q13315	1	Q16665
Q9Y4R8	1	Q13315
Q13315	1	Q9NS23
Q13315	1	Q5XUX0
Q13315	1	Q13362
P05114	1	Q13315
Q13315	1	P25205
Q13315	1	Q9NQS1
Q9NQS1	1	Q13315
Q13315	1	O15151
O60934	1	Q13315
Q13315	1	O60934
Q13315	1	P78527
Q6ZW49	1	Q13315
Q13315	1	Q96T60
Q13315	1	Q92878
Q92878	1	Q13315
Q13315	1	Q92945
Q13315	1	Q7L7X3
Q13315	1	Q9UQR1
Q13315	1	Q16204
Q13315	1	Q9H2K8
P25116	1	Q14344
Q9HBW0	1	Q14344
Q14344	1	Q14289
P25101	1	Q14344
Q14344	1	Q92888
Q92888	1	Q14344
Q14344	1	P35241
Q99500	1	Q14344
O95136	1	Q14344
Q9UBY5	1	Q14344
O94916	1	P15121
Q9NX47	1	O95786
P53004	1	P15336
P53004	1	P09601
P53004	1	P05412
P06396	1	P63261
P04637	1	Q96FX8
O15264	1	P15336
O15264	1	P04637
P52564	1	O15264
O14558	1	P31749
Q15118	1	P31749
P31749	1	P63000
Q15119	1	P31749
P31749	1	Q13541
P31749	1	Q7L5N1
P42336	1	P31749
P31749	1	P10276
P07900	1	P31749
P31749	1	P09601
P27986	1	P31749
Q96RR4	1	P31749
P31749	1	O60285
P31749	1	O14746
Q8NEB9	1	P31749
P31749	1	P38398
P31749	1	Q13153
P31749	1	Q92547
P31749	1	P08670
P68400	1	P31749
Q15181	1	P31749
P31749	1	Q92922
Q9UHD2	1	P31749
P31749	1	P42345
P42345	1	P31749
P31749	1	Q16656
P31749	1	P23588
P31749	1	P49841
P49841	1	P31749
P04792	1	P31749
P31749	1	P23443
P31749	1	O15151
P31749	1	Q92574
P78527	1	P31749
P31749	1	P84022
P31749	1	P84243
P31749	1	P14598
Q8IV61	1	P31749
Q13882	1	P31749
P31749	1	Q96S44
P31749	1	Q12906
P31749	1	Q04912
P31749	1	Q15121
P56278	1	P31749
P31749	1	P54253
P31749	1	P19634
P31749	1	O60825
P31749	1	Q16584
Q13418	1	P31749
Q9BPZ7	1	P31749
P31749	1	Q13370
P31749	1	P21453
P31749	1	Q9Y2I7
P31749	1	P05106
P31749	1	Q9H4A3
P31749	1	Q9Y261
P31749	1	P78362
P31749	1	Q86V81
P31749	1	P53804
P31749	1	P19367
P27361	1	Q12772
P28482	1	Q12772
Q9Y371	1	Q16611
Q9Y371	1	Q8NEB9
Q9Y371	1	Q14457
Q9Y371	1	Q07812
Q9P2Y5	1	Q9Y371
Q9Y371	1	Q9P2Y5
P08047	1	O95391
P06493	1	P30291
P67870	1	P30291
Q16611	1	P21796
P04637	1	Q16611
Q16611	1	O95831
O43521	1	Q16611
Q16611	1	Q07812
Q16611	1	O43464
Q16611	1	Q14249
Q16611	1	Q9NR28
P45880	1	Q16611
Q16690	1	P27361
P04637	1	Q16690
Q16690	1	P28482
P36402	1	P11831
Q7Z6J0	1	P45985
Q7Z6J0	1	Q9UQF2
Q7Z6J0	1	O14733
Q7Z6J0	1	P45983
Q7Z6J0	1	Q02779
Q7Z6J0	1	Q16584
Q7Z6J0	1	Q12852
Q16656	1	Q00059
P01100	1	O94916
O94916	1	P48065
P06493	1	O94916
P05412	1	O94916
Q92793	1	Q14191
P00519	1	Q14191
P78527	1	Q14191
P04637	1	Q9BRQ8
P35568	1	P16333
P35568	1	P62993
P23458	1	P35568
P35568	1	P23458
P35568	1	P42336
Q05513	1	P35568
P35568	1	P29353
P35568	1	P27986
P06213	1	P35568
P24394	1	P35568
P35568	1	O60674
P23443	1	P35568
P35568	1	P42338
Q9H0K1	1	P35568
P35568	1	Q13588
P38398	1	Q99708
P42224	1	Q14676
Q14676	1	Q12888
P08047	1	Q14676
Q14676	1	O76064
P16104	1	Q14676
P68400	1	Q14676
Q14676	1	O60934
P35813	1	Q15796
P35813	1	P84022
Q14258	1	O95786
Q14258	1	Q9BYX4
P29590	1	Q92993
P27361	1	P29590
P04637	1	P29590
P29590	1	Q15796
P28482	1	P29590
P29590	1	Q92547
Q9H2X6	1	P29590
P29590	1	P84022
P29590	1	O95405
P08047	1	P15692
P15692	1	P17948
Q15843	1	Q13617
P61081	1	Q13617
Q14980	1	P68371
Q14980	1	Q9BQE3
Q14980	1	P68363
Q14980	1	Q13885
Q14980	1	P68366
Q14980	1	Q71U36
Q14980	1	P23258
Q14980	1	Q9UJT1
Q14980	1	Q9BUF5
Q99683	1	P45985
Q13043	1	P45985
P45985	1	Q16539
Q9UQF2	1	P45985
Q9Y6R4	1	P45985
Q99759	1	P45985
P45985	1	P45983
O60271	1	P45985
Q9UL54	1	P45985
Q02779	1	P45985
P45985	1	P53778
Q9UPT6	1	P45985
Q16584	1	P45985
Q12852	1	P45985
P00519	1	P11230
Q8NEM7	1	Q7Z3C6
P49840	1	O75444
P49840	1	O75581
P49840	1	P20749
P17655	1	P49840
P49840	1	P49815
Q13362	1	P49840
P49840	1	Q9Y5Q3
P49840	1	Q9H1A4
Q9NWV8	1	P38398
P23458	1	Q99683
Q99683	1	Q16539
Q99683	1	Q9UER7
Q9UER7	1	Q99683
P25445	1	Q99683
Q99683	1	P52564
P28482	1	Q99683
Q06124	1	Q99683
Q99683	1	O14733
Q99683	1	P45983
Q5VWQ8	1	Q99683
Q9H2G2	1	Q99683
Q99683	1	Q969S3
Q03164	1	P42773
P16333	1	O00401
P00519	1	O00401
P00519	1	Q13905
P46108	1	Q13905
Q13905	1	P01111
Q9UHD2	1	Q04864
Q13490	1	Q9Y6K9
Q9Y6K9	1	Q04206
Q13546	1	Q9Y6K9
P19438	1	Q9Y6K9
Q9Y6K9	1	Q15653
O14920	1	Q9Y6K9
Q9Y6K9	1	O14920
Q8N2W9	1	Q9Y6K9
Q14596	1	Q9H0R8
Q14596	1	Q9H492
Q14596	1	Q13501
Q14596	1	P60520
P49715	1	P07333
P04637	1	Q00597
P07900	1	Q00597
Q00597	1	P54132
P04637	1	O60673
Q9UBZ9	1	O60673
P00519	1	P16333
P16333	1	P00519
P16333	1	Q13153
Q13153	1	P16333
P16333	1	Q13177
Q13191	1	P16333
P16333	1	P42768
Q9BUR4	1	P04637
O75444	1	P02511
O75444	1	Q16236
P49841	1	O75444
P14778	1	Q99836
P58753	1	Q99836
Q99836	1	P51617
Q99836	1	Q9NWZ3
Q05397	1	P62993
P29353	1	Q05397
Q05397	1	P29353
Q05397	1	P49023
Q05397	1	P27986
P46108	1	Q05397
Q05397	1	P56945
Q05397	1	Q13153
P08581	1	Q05397
P06213	1	Q05397
P41240	1	Q05397
O43639	1	Q05397
P09769	1	Q05397
Q14289	1	Q05397
Q05397	1	O43707
Q13043	1	O95835
O60346	1	Q13043
Q13043	1	Q9NRM7
Q9NS23	1	Q13043
P45983	1	Q13043
Q9UL54	1	Q13043
Q7L7X3	1	Q13043
Q13043	1	Q9H4B6
Q9H4B6	1	Q13043
Q13043	1	Q7L9L4
Q13043	1	Q9H8S9
Q6ZVD8	1	Q13043
Q9H2K8	1	Q13043
Q92993	1	P04637
P06493	1	Q92993
Q92993	1	P46531
P49841	1	Q92993
Q92993	1	P78527
O75676	1	P01100
P27361	1	P01100
Q16539	1	P01100
P28482	1	P01100
Q13485	1	P01100
P01100	1	P24385
P01100	1	P05412
P05412	1	P01100
P04637	1	P41182
P28482	1	P41182
O75376	1	P41182
Q6W2J9	1	P41182
P62993	1	Q07889
P27361	1	Q07889
P00519	1	Q07889
P29353	1	Q07889
Q07889	1	P01111
